"","X4","X16","X20","X28","X40","X48"
"Otu2407",0.000219983281270623,0,4.155239757334e-05,0.000171504523431806,0.000132849171906828,0.000121911573472042
"Otu2045",4.06371911573472e-05,4.39966562541247e-05,4.19252054335066e-05,8.310479514668e-05,4.28761308579514e-05,0
"Otu2759",0,4.06371911573472e-05,4.39966562541247e-05,4.19252054335066e-05,0.00012465719272002,8.57522617159028e-05
"Otu1598",4.28761308579514e-05,0.000132849171906828,0,4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05
"Otu549",0.0004155239757334,8.57522617159028e-05,0.000398547515720485,4.06371911573472e-05,4.39966562541247e-05,0
"Otu1524",0.000167700821734027,0.00016620959029336,0.000171504523431806,0.000487113630325038,0.000487646293888166,0.000175986625016499
"Otu1697",8.79933125082494e-05,8.38504108670133e-05,0.00012465719272002,8.57522617159028e-05,4.42830573022761e-05,8.12743823146944e-05
"Otu794",0.000325097529258778,0.000175986625016499,0.000335401643468053,0.00033241918058672,0.000171504523431806,0.000354264458418209
"Otu1295",0.000132849171906828,4.06371911573472e-05,0.000131989968762374,0.00025155123260104,0,8.57522617159028e-05
"Otu1679",4.28761308579514e-05,0,0.000121911573472042,0.000131989968762374,0.000209626027167533,0.0002077619878667
"Otu6857",0.00012465719272002,4.28761308579514e-05,0.000265698343813657,0.000162548764629389,0.000131989968762374,0.000419252054335066
"Otu6783",8.38504108670133e-05,0,0.000128628392573854,0.000265698343813657,4.06371911573472e-05,0.000131989968762374
"Otu1483",0.000131989968762374,0,4.155239757334e-05,8.57522617159028e-05,0.000132849171906828,4.06371911573472e-05
"Otu778",0.000203185955786736,4.39966562541247e-05,8.38504108670133e-05,0.00012465719272002,8.57522617159028e-05,8.85661146045523e-05
"Otu2133",8.85661146045523e-05,0,8.79933125082494e-05,4.19252054335066e-05,8.310479514668e-05,8.57522617159028e-05
"Otu3162",0.000128628392573854,4.42830573022761e-05,4.06371911573472e-05,4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05
"Otu1721",0.00016620959029336,0,4.42830573022761e-05,0.000203185955786736,0.000131989968762374,8.38504108670133e-05
"Otu2273",8.38504108670133e-05,8.310479514668e-05,0.00030013291600566,8.85661146045523e-05,0.000162548764629389,0
"Otu2961",8.79933125082494e-05,0.00012577561630052,4.155239757334e-05,0,4.42830573022761e-05,4.06371911573472e-05
"Otu2972",8.12743823146944e-05,0,8.38504108670133e-05,8.310479514668e-05,8.57522617159028e-05,4.42830573022761e-05
"Otu950",4.42830573022761e-05,0.000121911573472042,4.39966562541247e-05,4.19252054335066e-05,8.310479514668e-05,0.000171504523431806
"Otu296",0.000686018093727222,0.000354264458418209,0.000243823146944083,0.000571956531303621,0.000461177259768573,4.155239757334e-05
"Otu588",0.00016620959029336,8.57522617159028e-05,0.000177132229209105,0.000325097529258778,0.000879933125082494,0.000838504108670132
"Otu1619",0.000167700821734027,0,4.28761308579514e-05,0.000664245859534142,0.000121911573472042,4.39966562541247e-05
"Otu1051",0.000131989968762374,0.000209626027167533,4.155239757334e-05,0.000128628392573854,8.85661146045523e-05,8.12743823146944e-05
"Otu4074",0.000121911573472042,0,4.19252054335066e-05,0.00012465719272002,4.28761308579514e-05,4.42830573022761e-05
"Otu825",0.000132849171906828,0.000203185955786736,4.39966562541247e-05,4.19252054335066e-05,0,0.000171504523431806
"Otu7268",0.000257256785147708,0.000309981401115933,0.000162548764629389,0.000263979937524748,0.00037732684890156,0.0002077619878667
"Otu3046",4.155239757334e-05,8.57522617159028e-05,4.42830573022761e-05,4.06371911573472e-05,4.39966562541247e-05,8.38504108670133e-05
"Otu4776",8.38504108670133e-05,8.310479514668e-05,8.57522617159028e-05,0,8.12743823146944e-05,0.000175986625016499
"Otu4630",0.00074794315632012,0.000712728492369613,0.00033241918058672,0.000600265832011319,0.000885661146045523,0.000568920676202861
"Otu1732",0.000203185955786736,4.39966562541247e-05,0.00012577561630052,4.155239757334e-05,0.000128628392573854,0.000132849171906828
"Otu1963",8.85661146045523e-05,0,4.39966562541247e-05,0.00012577561630052,4.155239757334e-05,4.28761308579514e-05
"Otu625",0.000343009046863611,0.000177132229209105,4.06371911573472e-05,8.79933125082494e-05,0.00012577561630052,0.00029086678301338
"Otu2368",4.155239757334e-05,8.57522617159028e-05,4.42830573022761e-05,0,0.000131989968762374,4.19252054335066e-05
"Otu4375",0.00012577561630052,4.155239757334e-05,4.28761308579514e-05,4.42830573022761e-05,4.06371911573472e-05,0
"Otu3823",4.39966562541247e-05,8.38504108670133e-05,4.155239757334e-05,0.000171504523431806,0.000177132229209105,0.000121911573472042
"Otu1933",0,4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05,0.000128628392573854,8.85661146045523e-05
"Otu2789",4.42830573022761e-05,4.06371911573472e-05,4.39966562541247e-05,0.00012577561630052,0.00016620959029336,0.000128628392573854
"Otu2736",8.57522617159028e-05,0,8.12743823146944e-05,4.39966562541247e-05,0.000167700821734027,8.310479514668e-05
"Otu1653",0.00012465719272002,8.57522617159028e-05,0.000132849171906828,4.06371911573472e-05,4.39966562541247e-05,0.00012577561630052
"Otu7063",0.00012577561630052,8.310479514668e-05,8.57522617159028e-05,0.000132849171906828,8.12743823146944e-05,8.79933125082494e-05
"Otu1938",4.39966562541247e-05,4.19252054335066e-05,0.0002077619878667,8.57522617159028e-05,8.85661146045523e-05,4.06371911573472e-05
"Otu1396",0,4.39966562541247e-05,8.38504108670133e-05,0.0002077619878667,0.000128628392573854,0.000132849171906828
"Otu1877",0,4.06371911573472e-05,4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05,4.28761308579514e-05
"Otu2325",0,4.42830573022761e-05,8.12743823146944e-05,4.39966562541247e-05,4.19252054335066e-05,8.310479514668e-05
"Otu1211",0.00029086678301338,0.000214380654289757,0.000487113630325038,8.12743823146944e-05,0.000219983281270623,0.00025155123260104
"Otu1390",8.38504108670133e-05,8.310479514668e-05,4.28761308579514e-05,0,8.12743823146944e-05,4.39966562541247e-05
"Otu1282",8.79933125082494e-05,4.19252054335066e-05,8.310479514668e-05,8.57522617159028e-05,0,0.000121911573472042
"Otu5269",0,8.79933125082494e-05,8.38504108670133e-05,4.155239757334e-05,8.57522617159028e-05,4.42830573022761e-05
"Otu2100",0,4.06371911573472e-05,0.000131989968762374,0.00012577561630052,0.00016620959029336,0.000128628392573854
"Otu1080",8.57522617159028e-05,0.000442830573022761,0.000365734720416125,0.000483963218795372,0.000335401643468053,0.00029086678301338
"Otu1476",0.0002077619878667,4.28761308579514e-05,4.42830573022761e-05,8.12743823146944e-05,4.39966562541247e-05,8.38504108670133e-05
"Otu860",0.000209626027167533,4.155239757334e-05,0.00030013291600566,0.000265698343813657,0.000203185955786736,0.000307976593778873
"Otu932",0,4.19252054335066e-05,0.0002077619878667,8.57522617159028e-05,0.000132849171906828,4.06371911573472e-05
"Otu1076",0.000243823146944083,4.39966562541247e-05,4.19252054335066e-05,0.00016620959029336,8.57522617159028e-05,0.000177132229209105
"Otu3139",4.42830573022761e-05,8.12743823146944e-05,0,4.19252054335066e-05,4.155239757334e-05,4.28761308579514e-05
"Otu1305",0.000171504523431806,0,0.000121911573472042,0.000175986625016499,4.19252054335066e-05,8.310479514668e-05
"Otu1191",4.155239757334e-05,0,4.42830573022761e-05,0.000162548764629389,4.39966562541247e-05,0.000167700821734027
"Otu1271",8.38504108670133e-05,0,0.000128628392573854,4.42830573022761e-05,4.06371911573472e-05,8.79933125082494e-05
"Otu7429",0.000175986625016499,4.19252054335066e-05,0.00016620959029336,0.000214380654289757,0.000265698343813657,0.000162548764629389
"Otu1297",0.00028446033810143,0.000615953187557746,0.000419252054335066,0.00012465719272002,8.57522617159028e-05,0.000309981401115933
"Otu3692",8.85661146045523e-05,8.12743823146944e-05,8.79933125082494e-05,8.38504108670133e-05,8.310479514668e-05,0.000171504523431806
"Otu683",4.28761308579514e-05,4.42830573022761e-05,0.000121911573472042,0.000131989968762374,4.19252054335066e-05,0.00012465719272002
"Otu2669",0.00012465719272002,0.000128628392573854,0.000177132229209105,8.12743823146944e-05,8.79933125082494e-05,0.00012577561630052
"Otu1623",0.000209626027167533,0.00012465719272002,8.57522617159028e-05,0,0.000121911573472042,8.79933125082494e-05
"Otu2330",0.000219983281270623,0.00012577561630052,0.00012465719272002,0.000214380654289757,0.000177132229209105,0
"Otu5476",4.06371911573472e-05,4.39966562541247e-05,0.00012577561630052,8.310479514668e-05,4.28761308579514e-05,8.85661146045523e-05
"Otu2349",4.42830573022761e-05,0,4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05,4.28761308579514e-05
"Otu1790",4.28761308579514e-05,0,0.000121911573472042,0.000351973250032998,8.38504108670133e-05,8.310479514668e-05
"Otu1284",0.00024931438544004,0.000128628392573854,0.000177132229209105,0,0.000219983281270623,4.19252054335066e-05
"Otu3888",4.19252054335066e-05,0,4.28761308579514e-05,0.000177132229209105,8.12743823146944e-05,4.39966562541247e-05
"Otu1423",0.000131989968762374,0,4.155239757334e-05,4.28761308579514e-05,8.85661146045523e-05,8.12743823146944e-05
"Otu669",0.000121911573472042,8.79933125082494e-05,0.00012577561630052,8.310479514668e-05,0,4.42830573022761e-05
"Otu3412",4.42830573022761e-05,0.000121911573472042,8.79933125082494e-05,4.19252054335066e-05,0,4.28761308579514e-05
"Otu1068",8.57522617159028e-05,0,4.06371911573472e-05,4.39966562541247e-05,8.38504108670133e-05,4.155239757334e-05
"Otu2293",4.155239757334e-05,0.000214380654289757,4.42830573022761e-05,4.06371911573472e-05,8.79933125082494e-05,8.38504108670133e-05
"Otu4571",4.19252054335066e-05,4.155239757334e-05,0.000128628392573854,8.85661146045523e-05,4.06371911573472e-05,8.79933125082494e-05
"Otu1554",0.000307976593778873,8.38504108670133e-05,0.00024931438544004,0.00030013291600566,0.000265698343813657,0.000121911573472042
"Otu1307",0.000121911573472042,0.000351973250032998,0.000167700821734027,0.00012465719272002,8.57522617159028e-05,0.000132849171906828
"Otu3381",4.42830573022761e-05,0,4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05,8.57522617159028e-05
"Otu3502",4.28761308579514e-05,4.42830573022761e-05,4.06371911573472e-05,8.79933125082494e-05,4.19252054335066e-05,0
"Otu2528",0.00012465719272002,4.28761308579514e-05,0.000177132229209105,4.06371911573472e-05,4.39966562541247e-05,0
"Otu925",4.19252054335066e-05,0,8.57522617159028e-05,4.42830573022761e-05,4.06371911573472e-05,4.39966562541247e-05
"Otu1635",8.79933125082494e-05,0,0.0002077619878667,0.000128628392573854,4.42830573022761e-05,0.000203185955786736
"Otu4420",8.12743823146944e-05,0,8.38504108670133e-05,4.155239757334e-05,0.000128628392573854,8.85661146045523e-05
"Otu2335",4.42830573022761e-05,4.06371911573472e-05,4.39966562541247e-05,8.38504108670133e-05,4.155239757334e-05,0.000128628392573854
"Otu1818",4.28761308579514e-05,0,4.06371911573472e-05,4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05
"Otu4930",8.310479514668e-05,4.28761308579514e-05,0.000132849171906828,0,8.79933125082494e-05,0.000167700821734027
"Otu5728",8.38504108670133e-05,0,8.57522617159028e-05,4.42830573022761e-05,8.12743823146944e-05,0.000175986625016499
"Otu412",0.000263979937524748,0.000209626027167533,0.00045707637330674,0.00094327487887493,0.000797095031440971,0.000406371911573472
"Otu680",0.000121911573472042,0,8.38504108670133e-05,0.00029086678301338,0.000171504523431806,0.000177132229209105
"Otu1178",0,8.12743823146944e-05,4.39966562541247e-05,8.38504108670133e-05,8.310479514668e-05,8.57522617159028e-05
"Otu853",8.57522617159028e-05,0,8.12743823146944e-05,0.000131989968762374,4.19252054335066e-05,0.00012465719272002
"Otu4874",0.00012465719272002,4.28761308579514e-05,8.85661146045523e-05,8.12743823146944e-05,0,8.38504108670133e-05
"Otu2134",4.19252054335066e-05,4.155239757334e-05,4.28761308579514e-05,0,8.12743823146944e-05,8.79933125082494e-05
"Otu3539",0.000131989968762374,4.19252054335066e-05,4.155239757334e-05,0.000171504523431806,0,8.12743823146944e-05
"Otu886",0.000243823146944083,0.000219983281270623,4.19252054335066e-05,4.155239757334e-05,4.28761308579514e-05,8.85661146045523e-05
"Otu4140",0.000177132229209105,0.00028446033810143,0.000219983281270623,4.19252054335066e-05,0.00012465719272002,0.000171504523431806
"Otu1435",0.000171504523431806,0,0.000365734720416125,8.79933125082494e-05,4.19252054335066e-05,4.155239757334e-05
"Otu1043",0.00033241918058672,0.000600265832011319,0.000265698343813657,0.000162548764629389,0.000263979937524748,0.000293476438034546
"Otu1506",0.000167700821734027,8.310479514668e-05,0.000128628392573854,4.42830573022761e-05,8.12743823146944e-05,0.000219983281270623
"Otu2549",8.79933125082494e-05,8.38504108670133e-05,0.0002077619878667,0.000171504523431806,0.000177132229209105,0.000203185955786736
"Otu3309",0.000203185955786736,4.39966562541247e-05,4.19252054335066e-05,0,4.28761308579514e-05,0.000309981401115933
"Otu1429",8.85661146045523e-05,0,4.39966562541247e-05,8.38504108670133e-05,4.155239757334e-05,8.57522617159028e-05
"Otu1560",4.28761308579514e-05,0,0.000121911573472042,0.000175986625016499,0.00012577561630052,0.00012465719272002
"Otu1620",0.00024931438544004,4.28761308579514e-05,0.000177132229209105,0.000121911573472042,0,0.000167700821734027
"Otu1783",0.00012577561630052,0.00016620959029336,4.28761308579514e-05,0.000132849171906828,8.12743823146944e-05,0
"Otu3295",8.79933125082494e-05,0,4.155239757334e-05,8.57522617159028e-05,4.42830573022761e-05,4.06371911573472e-05
"Otu827",0.000243823146944083,0.000175986625016499,0.000209626027167533,0.00016620959029336,0.000128628392573854,0.000177132229209105
"Otu2094",4.42830573022761e-05,0,8.79933125082494e-05,4.19252054335066e-05,4.155239757334e-05,0.000128628392573854
"Otu1466",0.000214380654289757,0.000265698343813657,8.12743823146944e-05,0.000131989968762374,0.000167700821734027,0
"Otu920",4.155239757334e-05,0,8.85661146045523e-05,8.12743823146944e-05,4.39966562541247e-05,4.19252054335066e-05
"Otu1283",4.19252054335066e-05,0,8.57522617159028e-05,4.42830573022761e-05,4.06371911573472e-05,4.39966562541247e-05
"Otu903",4.39966562541247e-05,0,4.155239757334e-05,0.00030013291600566,0.000132849171906828,4.06371911573472e-05
"Otu1337",0.000162548764629389,0,0.000167700821734027,8.310479514668e-05,8.57522617159028e-05,0.000221415286511381
"Otu1676",8.85661146045523e-05,8.12743823146944e-05,0,8.38504108670133e-05,0.00016620959029336,8.57522617159028e-05
"Otu3312",4.28761308579514e-05,4.42830573022761e-05,4.06371911573472e-05,8.79933125082494e-05,0,4.155239757334e-05
"Otu1311",4.155239757334e-05,0,0.000132849171906828,8.12743823146944e-05,8.79933125082494e-05,0.000167700821734027
"Otu918",0.000419252054335066,0.00049862877088008,0.000428761308579514,0.000487113630325038,0.000203185955786736,0.000395969906287122
"Otu718",4.39966562541247e-05,0,0.00012465719272002,8.57522617159028e-05,0.000132849171906828,0.000243823146944083
"Otu1123",0.00028446033810143,0,0.00025155123260104,0.00012465719272002,4.28761308579514e-05,4.42830573022761e-05
"Otu3272",0,4.06371911573472e-05,4.39966562541247e-05,8.38504108670133e-05,4.155239757334e-05,8.57522617159028e-05
"Otu3336",8.57522617159028e-05,4.42830573022761e-05,4.06371911573472e-05,0,4.19252054335066e-05,0.00012465719272002
"Otu1974",8.310479514668e-05,0,8.85661146045523e-05,0.000121911573472042,0.000131989968762374,0.000209626027167533
"Otu2318",8.38504108670133e-05,0,4.28761308579514e-05,0.000221415286511381,4.06371911573472e-05,0.000175986625016499
"Otu2614",0.000175986625016499,4.19252054335066e-05,0,8.57522617159028e-05,4.42830573022761e-05,4.06371911573472e-05
"Otu1702",4.06371911573472e-05,8.79933125082494e-05,4.19252054335066e-05,8.310479514668e-05,4.28761308579514e-05,4.42830573022761e-05
"Otu898",0.000354264458418209,0.000772106631989597,0.000395969906287122,0.000209626027167533,0.00049862877088008,0.000214380654289757
"Otu5439",0.000214380654289757,4.42830573022761e-05,0.000243823146944083,0.000175986625016499,0.00012577561630052,0.00012465719272002
"Otu1150",4.155239757334e-05,4.28761308579514e-05,4.42830573022761e-05,8.12743823146944e-05,0,0.000167700821734027
"Otu452",0.000167700821734027,0,0.000257256785147708,8.85661146045523e-05,4.06371911573472e-05,4.39966562541247e-05
"Otu1424",0.000131989968762374,8.38504108670133e-05,8.310479514668e-05,8.57522617159028e-05,8.85661146045523e-05,0.000203185955786736
"Otu4698",0.000121911573472042,0,4.19252054335066e-05,8.310479514668e-05,8.57522617159028e-05,0.000177132229209105
"Otu4183",4.42830573022761e-05,0.000121911573472042,4.39966562541247e-05,0.00012577561630052,8.310479514668e-05,0
"Otu1445",0.000128628392573854,8.85661146045523e-05,0.000121911573472042,0,4.19252054335066e-05,4.155239757334e-05
"Otu1960",4.155239757334e-05,4.28761308579514e-05,4.42830573022761e-05,4.06371911573472e-05,0,4.19252054335066e-05
"Otu1693",0,8.310479514668e-05,4.28761308579514e-05,8.85661146045523e-05,8.12743823146944e-05,4.39966562541247e-05
"Otu343",0.000131989968762374,0.00012577561630052,0.0002077619878667,8.57522617159028e-05,0,0.000243823146944083
"Otu7430",8.12743823146944e-05,4.39966562541247e-05,0,4.155239757334e-05,0.000128628392573854,0.000132849171906828
"Otu3127",0.000132849171906828,4.06371911573472e-05,0,0.000167700821734027,8.310479514668e-05,8.57522617159028e-05
"Otu2107",4.28761308579514e-05,8.85661146045523e-05,0.000121911573472042,4.39966562541247e-05,0,8.310479514668e-05
"Otu3966",0.0002077619878667,0,8.85661146045523e-05,0.000121911573472042,4.39966562541247e-05,8.38504108670133e-05
"Otu2786",4.19252054335066e-05,0,4.28761308579514e-05,4.42830573022761e-05,4.06371911573472e-05,8.79933125082494e-05
"Otu3109",4.39966562541247e-05,8.38504108670133e-05,4.155239757334e-05,4.28761308579514e-05,0,4.06371911573472e-05
"Otu812",4.06371911573472e-05,8.79933125082494e-05,4.19252054335066e-05,8.310479514668e-05,8.57522617159028e-05,4.42830573022761e-05
"Otu1599",0,4.06371911573472e-05,0.000175986625016499,0.00012577561630052,0.00012465719272002,0.000171504523431806
"Otu1717",4.28761308579514e-05,8.85661146045523e-05,4.06371911573472e-05,0,0.000167700821734027,8.310479514668e-05
"Otu2850",0.00016620959029336,0.000171504523431806,0,0.000121911573472042,4.39966562541247e-05,0.00012577561630052
"Otu1037",0,0.00016620959029336,8.57522617159028e-05,0.000132849171906828,8.12743823146944e-05,0.000131989968762374
"Otu1509",0,4.19252054335066e-05,0.00024931438544004,0.000128628392573854,0.000265698343813657,8.12743823146944e-05
"Otu1774",0.000121911573472042,0.000307976593778873,4.19252054335066e-05,0,8.57522617159028e-05,4.42830573022761e-05
"Otu1991",0.000177132229209105,4.06371911573472e-05,0,0.000293476438034546,0.0002077619878667,4.28761308579514e-05
"Otu5017",0.000171504523431806,0.000221415286511381,8.12743823146944e-05,8.79933125082494e-05,0,0.00016620959029336
"Otu1882",8.310479514668e-05,0,8.85661146045523e-05,8.12743823146944e-05,4.39966562541247e-05,8.38504108670133e-05
"Otu1543",8.38504108670133e-05,8.310479514668e-05,4.28761308579514e-05,4.42830573022761e-05,4.06371911573472e-05,0
"Otu477",4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05,4.28761308579514e-05,4.42830573022761e-05,0.000325097529258778
"Otu2735",0,4.39966562541247e-05,0.000167700821734027,8.310479514668e-05,0.000214380654289757,4.42830573022761e-05
"Otu1146",0.000177132229209105,0,4.39966562541247e-05,8.38504108670133e-05,0.00012465719272002,4.28761308579514e-05
"Otu2164",4.28761308579514e-05,4.42830573022761e-05,4.06371911573472e-05,4.39966562541247e-05,0,4.155239757334e-05
"Otu1152",0.00024931438544004,0.000257256785147708,0.000442830573022761,0.000243823146944083,8.79933125082494e-05,0.000209626027167533
"Otu2240",0.000209626027167533,0.00012465719272002,8.57522617159028e-05,8.85661146045523e-05,8.12743823146944e-05,0.000219983281270623
"Otu1979",8.79933125082494e-05,4.19252054335066e-05,4.155239757334e-05,4.28761308579514e-05,0,0.000203185955786736
"Otu3453",0.000162548764629389,8.79933125082494e-05,0.00012577561630052,0.00016620959029336,0.00030013291600566,0.000132849171906828
"Otu1443",0.000398547515720485,0.000325097529258778,0.000703946500065995,0.00037732684890156,0.00012465719272002,0.000643141962869271
"Otu3790",4.28761308579514e-05,4.42830573022761e-05,0,4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05
"Otu2415",4.155239757334e-05,0.000128628392573854,0,4.06371911573472e-05,8.79933125082494e-05,4.19252054335066e-05
"Otu1705",0,4.155239757334e-05,4.28761308579514e-05,8.85661146045523e-05,0.000162548764629389,4.39966562541247e-05
"Otu3225",8.79933125082494e-05,0,8.310479514668e-05,8.57522617159028e-05,8.85661146045523e-05,4.06371911573472e-05
"Otu1378",8.12743823146944e-05,4.39966562541247e-05,8.38504108670133e-05,4.155239757334e-05,4.28761308579514e-05,0.000221415286511381
"Otu3632",0,4.06371911573472e-05,8.79933125082494e-05,4.19252054335066e-05,8.310479514668e-05,8.57522617159028e-05
"Otu2744",0.000171504523431806,0,4.06371911573472e-05,4.39966562541247e-05,8.38504108670133e-05,4.155239757334e-05
"Otu1478",0.00012465719272002,0.000214380654289757,4.42830573022761e-05,8.12743823146944e-05,4.39966562541247e-05,0
"Otu1004",0.000167700821734027,0.00016620959029336,4.28761308579514e-05,0.000132849171906828,0.000203185955786736,0.000219983281270623
"Otu2385",4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05,4.28761308579514e-05,4.42830573022761e-05,4.06371911573472e-05
"Otu1164",0,8.79933125082494e-05,4.19252054335066e-05,4.155239757334e-05,0.000171504523431806,8.85661146045523e-05
"Otu2373",0.000132849171906828,0,0.000131989968762374,0.000209626027167533,0.00012465719272002,8.57522617159028e-05
"Otu1266",4.28761308579514e-05,4.42830573022761e-05,4.06371911573472e-05,8.79933125082494e-05,0,4.155239757334e-05
"Otu4261",0.00024931438544004,4.28761308579514e-05,0,8.12743823146944e-05,8.79933125082494e-05,4.19252054335066e-05
"Otu2180",8.38504108670133e-05,0.00016620959029336,4.28761308579514e-05,0.000177132229209105,8.12743823146944e-05,0
"Otu4005",0,0.000167700821734027,8.310479514668e-05,8.57522617159028e-05,8.85661146045523e-05,8.12743823146944e-05
"Otu2893",4.06371911573472e-05,8.79933125082494e-05,4.19252054335066e-05,0.00012465719272002,0.000128628392573854,0
"Otu1084",8.85661146045523e-05,0,8.79933125082494e-05,4.19252054335066e-05,0.0002077619878667,4.28761308579514e-05
"Otu4390",8.57522617159028e-05,0,4.06371911573472e-05,8.79933125082494e-05,4.19252054335066e-05,4.155239757334e-05
"Otu1532",8.310479514668e-05,4.28761308579514e-05,4.42830573022761e-05,0,8.79933125082494e-05,8.38504108670133e-05
"Otu2272",0,4.155239757334e-05,0.000171504523431806,4.42830573022761e-05,0.000162548764629389,4.39966562541247e-05
"Otu2103",0.000351973250032998,4.19252054335066e-05,0.00016620959029336,0.000171504523431806,0.000132849171906828,4.06371911573472e-05
"Otu3004",0,8.79933125082494e-05,4.19252054335066e-05,4.155239757334e-05,4.28761308579514e-05,4.42830573022761e-05
"Otu4686",8.85661146045523e-05,0,8.79933125082494e-05,4.19252054335066e-05,8.310479514668e-05,8.57522617159028e-05
"Otu1956",4.28761308579514e-05,0,4.06371911573472e-05,4.39966562541247e-05,0.00012577561630052,4.155239757334e-05
"Otu1216",0,8.57522617159028e-05,8.85661146045523e-05,8.12743823146944e-05,0.000351973250032998,8.38504108670133e-05
"Otu1525",0.000167700821734027,8.310479514668e-05,0.000128628392573854,0.000221415286511381,0.000121911573472042,0.000131989968762374
"Otu1448",0.000131989968762374,0,4.155239757334e-05,0.000128628392573854,0.000398547515720485,4.06371911573472e-05
"Otu3937",4.06371911573472e-05,0,4.19252054335066e-05,8.310479514668e-05,4.28761308579514e-05,4.42830573022761e-05
"Otu1462",0.000177132229209105,0.000162548764629389,0.000131989968762374,0.00012577561630052,4.155239757334e-05,0.000214380654289757
"Otu584",0.000128628392573854,0,0.000203185955786736,8.79933125082494e-05,8.38504108670133e-05,0.00024931438544004
"Otu3676",0.00016620959029336,8.57522617159028e-05,0,4.06371911573472e-05,4.39966562541247e-05,0.00012577561630052
"Otu1546",0.000209626027167533,0.00016620959029336,4.28761308579514e-05,4.42830573022761e-05,0.000203185955786736,0.000263979937524748
"Otu2015",0,4.19252054335066e-05,0.00012465719272002,4.28761308579514e-05,4.42830573022761e-05,0.000121911573472042
"Otu6230",0,0.000175986625016499,4.19252054335066e-05,8.310479514668e-05,8.57522617159028e-05,4.42830573022761e-05
"Otu3273",4.42830573022761e-05,4.06371911573472e-05,4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05,0.000128628392573854
"Otu1634",0.000128628392573854,0,0.000121911573472042,0.000131989968762374,8.38504108670133e-05,0.00012465719272002
"Otu1755",0.00012465719272002,4.28761308579514e-05,8.85661146045523e-05,0.000203185955786736,8.79933125082494e-05,0
"Otu2289",4.19252054335066e-05,4.155239757334e-05,0.000171504523431806,4.42830573022761e-05,8.12743823146944e-05,0
"Otu2050",4.39966562541247e-05,0,0.00012465719272002,4.28761308579514e-05,4.42830573022761e-05,0.000162548764629389
"Otu1301",8.12743823146944e-05,0.000131989968762374,4.19252054335066e-05,8.310479514668e-05,8.57522617159028e-05,0
"Otu6455",0.000265698343813657,0.000203185955786736,0.000395969906287122,0.00025155123260104,8.310479514668e-05,0.000428761308579514
"Otu257",0.000343009046863611,0.000132849171906828,0.000203185955786736,0.000395969906287122,0.000335401643468053,0.0002077619878667
"Otu1833",4.155239757334e-05,4.28761308579514e-05,4.42830573022761e-05,0.000121911573472042,4.39966562541247e-05,0.000167700821734027
"Otu1912",8.38504108670133e-05,4.155239757334e-05,8.57522617159028e-05,0.000177132229209105,0,8.79933125082494e-05
"Otu4899",4.39966562541247e-05,0,8.310479514668e-05,4.28761308579514e-05,4.42830573022761e-05,0.000162548764629389
"Otu6790",4.06371911573472e-05,0,0.000167700821734027,0.00012465719272002,8.57522617159028e-05,0.000132849171906828
"Otu2936",4.42830573022761e-05,0.000203185955786736,4.39966562541247e-05,4.19252054335066e-05,8.310479514668e-05,8.57522617159028e-05
"Otu1563",4.28761308579514e-05,4.42830573022761e-05,0,0.000131989968762374,8.38504108670133e-05,8.310479514668e-05
"Otu1758",0.00012465719272002,4.28761308579514e-05,4.42830573022761e-05,8.12743823146944e-05,0,8.38504108670133e-05
"Otu2997",8.38504108670133e-05,4.155239757334e-05,8.57522617159028e-05,4.42830573022761e-05,4.06371911573472e-05,4.39966562541247e-05
"Otu4066",4.39966562541247e-05,8.38504108670133e-05,0.00012465719272002,4.28761308579514e-05,4.42830573022761e-05,4.06371911573472e-05
"Otu1521",4.06371911573472e-05,4.39966562541247e-05,4.19252054335066e-05,0,4.28761308579514e-05,8.85661146045523e-05
"Otu2145",8.85661146045523e-05,0.000121911573472042,0,8.38504108670133e-05,8.310479514668e-05,8.57522617159028e-05
"Otu1319",0.000128628392573854,4.42830573022761e-05,8.12743823146944e-05,0.000131989968762374,0.00037732684890156,8.310479514668e-05
"Otu3748",4.155239757334e-05,4.28761308579514e-05,4.42830573022761e-05,8.12743823146944e-05,4.39966562541247e-05,0.00012577561630052
"Otu5095",4.19252054335066e-05,0,0.000128628392573854,4.42830573022761e-05,8.12743823146944e-05,8.79933125082494e-05
"Otu2435",0,0.000586952876069093,0.00016620959029336,0.000171504523431806,0.000309981401115933,0.000162548764629389
"Otu1160",0,4.39966562541247e-05,0.000167700821734027,4.155239757334e-05,8.57522617159028e-05,4.42830573022761e-05
"Otu1316",0.000177132229209105,8.12743823146944e-05,0.000131989968762374,0.000209626027167533,0.00012465719272002,0
