OTU.ID,copy number
Otu4198,2.670012224
Otu4199,2.219999885
Otu4200,1.669982072
Otu4201,3.109980209
Otu4202,2.219999885
Otu4203,2.219999885
Otu4204,8
Otu4205,2.060035315
Otu4206,1.480011144
Otu4207,1.670046523
Otu4208,2
Otu4210,3.109980209
Otu4211,2
Otu4212,2.920002014
Otu4213,4.3801079
Otu4214,1
Otu4215,1.25
Otu4216,1.670046523
Otu4217,2.5
Otu4218,2.229999079
Otu4219,2.219999885
Otu4220,1.839989096
Otu4221,2.28050171
Otu4222,1.500025863
Otu4223,2.680009202
Otu4224,2.99940012
Otu4225,2
Otu4226,1
Otu4227,2.219999885
Otu4228,2.959997262
Otu4229,1
Otu4230,1.909988432
Otu4231,1
Otu4232,1.579986833
Otu4235,2.99982354
Otu4236,1.480011144
Otu4237,3.451251079
Otu4238,3.899721448
Otu4239,5.938784833
Otu4241,2.229999079
Otu4242,2.670012224
Otu4243,2.421307506
Otu4244,1.809997482
Otu4245,1.669982072
Otu4246,2.670012224
Otu4247,2.670012224
Otu4248,2.060035315
Otu4249,1.809997482
Otu4250,2.99982354
Otu4251,2.219999885
Otu4252,6.25
Otu4253,4
Otu4254,1.809997482
Otu4255,2.219999885
Otu4256,2.219999885
Otu4257,2.060035315
Otu4258,2.219999885
Otu4259,2.670012224
Otu4260,1
Otu4261,2
Otu4262,3
Otu4263,4.291845494
Otu4264,2
Otu4265,1.809997482
Otu4266,3.720930233
Otu4267,2
Otu4268,2.219999885
Otu4269,2.219999885
Otu4270,2
Otu4271,2.010050251
Otu4272,1.480011144
Otu4273,1
Otu4274,2.849958089
Otu4275,2
Otu4276,3.650167908
Otu4277,2.680009202
Otu4278,2.670012224
Otu4279,1.909988432
Otu4280,2.670012224
Otu4281,2.219999885
Otu4282,2.219999885
Otu4283,2.5
Otu4285,2.280010842
Otu4286,1
Otu4288,1.839926403
Otu4290,3.109980209
Otu4291,2.219999885
Otu4292,2.670012224
Otu4293,2.680009202
Otu4294,2.219999885
Otu4295,2.670012224
Otu4297,2.219999885
Otu4299,1.479983227
Otu4300,2.41984271
Otu4301,1.480111008
Otu4302,2.99850075
Otu4303,2.159988083
Otu4304,2.670012224
Otu4305,2.219999885
Otu4306,2.010050251
Otu4307,1.480011144
Otu4308,2.399880006
Otu4309,1.670046523
Otu4310,1.669982072
Otu4311,1.479986546
Otu4312,1.67000668
Otu4313,1.839926403
Otu4314,2.670012224
Otu4315,1
Otu4316,2.219999885
Otu4317,2
Otu4318,2.219999885
Otu4319,1.480011144
Otu4320,2.670012224
Otu4321,2.670012224
Otu4322,2.219999885
Otu4323,2.219999885
Otu4324,1
Otu4325,1.670046523
Otu4326,2.219999885
Otu4327,2
Otu4328,3.109980209
Otu4329,2.5
Otu4331,2.669952762
Otu4332,2.5
Otu4333,2.219999885
Otu4334,2.219999885
Otu4335,2.99982354
Otu4337,2.5
Otu4338,2.680009202
Otu4339,2.229999079
Otu4340,1.480019734
Otu4341,2.109704641
Otu4342,2.920002014
Otu4343,2.849958089
Otu4344,2.159988083
Otu4345,4.009964153
Otu4346,1.47996357
Otu4347,2.219999885
Otu4348,2.229999079
Otu4349,2.680009202
Otu4350,1.909988432
Otu4351,2.580645161
Otu4352,1.109877913
Otu4353,2.5
Otu4354,1.499250375
Otu4355,1
Otu4356,3.516998828
Otu4357,2.229999079
Otu4358,2.959997262
Otu4359,1.12
Otu4360,4.009964153
Otu4361,2.220051505
Otu4362,2.219999885
Otu4363,2
Otu4364,2.159988083
Otu4365,2.219999885
Otu4366,2.670012224
Otu4367,2.219999885
Otu4368,2.219999885
Otu4369,2
Otu4370,2.669952762
Otu4371,2.159988083
Otu4372,2.219999885
Otu4374,2
Otu4375,2.859933036
Otu4376,2.920002014
Otu4377,1.5
Otu4378,2.219999885
Otu4379,2
Otu4380,2.69010043
Otu4381,2.219999885
Otu4382,2.680009202
Otu4383,1.480011144
Otu4384,2.660164043
Otu4385,2.670012224
Otu4386,2.219999885
Otu4387,2
Otu4388,1
Otu4389,1
Otu4390,2.219999885
Otu4391,1.669982072
Otu4392,4.009964153
Otu4393,2.219999885
Otu4394,2.219999885
Otu4396,1
Otu4397,2.920002014
Otu4398,2.159988083
Otu4400,2
Otu4401,2.669952762
Otu4402,2.229999079
Otu4403,1.839989096
Otu4404,2.219999885
Otu4405,2.219999885
Otu4406,2.959997262
Otu4407,1.500025863
Otu4408,2.219999885
Otu4409,1.480002753
Otu4410,2.770083102
Otu4411,2.219999885
Otu4412,2.219999885
Otu4413,2.5
Otu4414,2.219999885
Otu4415,2.229999079
Otu4416,2.277904328
Otu4417,2.219999885
Otu4418,2.219999885
Otu4420,2.680009202
Otu4421,1.909988432
Otu4422,2.219999885
Otu4423,2
Otu4424,3.349953256
Otu4425,2.669952762
Otu4426,2.680009202
Otu4427,2.219999885
Otu4428,2.670012224
Otu4429,2.219999885
Otu4430,2.859933036
Otu4432,2.219999885
Otu4433,2.219999885
Otu4434,2.229999079
Otu4435,4.87804878
Otu4436,2.219999885
Otu4437,4.009964153
Otu4438,12.04819277
Otu4439,2.219999885
Otu4440,1
Otu4441,1
Otu4442,2.280010842
Otu4443,2.249913465
Otu4444,2.219999885
Otu4445,4
Otu4446,1.479999452
Otu4449,2.219999885
Otu4450,2.670012224
Otu4451,2.219999885
Otu4452,2.5
Otu4453,1
Otu4454,2
Otu4455,4.009964153
Otu4456,2.670012224
Otu4457,2.670012224
Otu4458,2.680009202
Otu4459,1.480011144
Otu4460,2.280010842
Otu4462,1.339883877
Otu4464,2.219999885
Otu4465,2.159988083
Otu4466,1
Otu4467,2.670012224
Otu4468,1.500025863
Otu4469,2.219999885
Otu4470,2.219999885
Otu4471,3.976836671
Otu4472,2.219999885
Otu4473,1
Otu4474,2.959997262
Otu4475,1.809997482
Otu4476,2
Otu4477,3.738317757
Otu4479,2.219999885
Otu4480,4
Otu4481,2
Otu4482,2.670012224
Otu4483,1.480019734
Otu4485,2.99982354
Otu4486,2.280010842
Otu4487,2
Otu4488,2.670023267
Otu4489,2.670012224
Otu4490,2.670012224
Otu4491,1
Otu4492,2.959997262
Otu4494,1.499250375
Otu4495,4.009964153
Otu4496,1
Otu4497,2.5
Otu4498,5.938784833
Otu4499,2.219999885
Otu4500,2.670012224
Otu4501,2
Otu4502,2.680009202
Otu4503,2
Otu4505,4.009964153
Otu4507,2.219999885
Otu4508,4.009964153
Otu4509,1.4799741
Otu4510,4.3801079
Otu4511,2.680009202
Otu4512,2.219999885
Otu4513,2.219999885
Otu4514,3.976836671
Otu4515,4.009964153
Otu4516,1
Otu4517,2.219999885
Otu4518,4
Otu4519,2.100840336
Otu4520,2.219999885
Otu4522,1.479983227
Otu4523,2.219999885
Otu4524,2.5
Otu4525,1.909988432
Otu4526,2.849958089
Otu4527,1.5
Otu4528,2.219999885
Otu4529,1.669913721
Otu4530,2.919911012
Otu4531,1
Otu4533,2
Otu4535,2.219999885
Otu4536,1.479998259
Otu4537,2.69010043
Otu4538,2.219999885
Otu4539,2.219999885
Otu4540,2.5
Otu4541,1
Otu4542,2.670012224
Otu4543,1
Otu4544,2.219999885
Otu4545,1.839926403
Otu4546,2.5
Otu4547,2.219999885
Otu4548,2.280010842
Otu4549,3.516998828
Otu4550,2.5
Otu4551,2.219999885
Otu4552,2.219999885
Otu4555,2.669952762
Otu4556,2.229999079
Otu4557,1.839926403
Otu4558,2.680009202
Otu4559,2
Otu4560,1
Otu4562,2
Otu4563,2.959997262
Otu4564,4.439511654
Otu4565,1.12
Otu4566,2
Otu4567,1.670046523
Otu4568,4.3801079
Otu4569,1
Otu4570,2.219999885
Otu4571,2.959997262
Otu4572,1.809997482
Otu4573,4.009964153
Otu4574,1
Otu4575,2.670023267
Otu4576,3.249856624
Otu4577,2.219999885
Otu4578,1.809997482
Otu4579,2.5
Otu4580,2.959997262
Otu4581,2.670012224
Otu4583,2.219999885
Otu4584,2.670012224
Otu4585,2.219999885
Otu4586,4.009964153
Otu4587,1
Otu4589,2.670012224
Otu4590,1.500025863
Otu4591,2.219999885
Otu4592,1.479999452
Otu4593,2
Otu4594,2.219999885
Otu4595,1.909988432
Otu4597,2.219999885
Otu4598,1
Otu4599,1.479998259
Otu4600,2.680009202
Otu4601,3.249856624
Otu4602,1.839926403
Otu4603,2
Otu4604,2.219999885
Otu4605,2.219999885
Otu4606,2.849958089
Otu4607,2.980181791
Otu4608,2
Otu4609,10.6284658
Otu4610,1.670046523
Otu4611,2.219999885
Otu4612,2.341920375
Otu4613,2.959997262
Otu4614,1
Otu4615,3.738317757
Otu4616,2.280010842
Otu4617,1.809997482
Otu4618,2
Otu4619,2.219999885
Otu4620,1.669982072
Otu4622,1.670046523
Otu4623,1.669982072
Otu4624,1.740644038
Otu4625,2.670012224
Otu4626,2
Otu4627,2.219999885
Otu4628,2.219999885
Otu4629,2.159988083
Otu4630,1.479999452
Otu4631,2.670012224
Otu4632,2.849958089
Otu4633,1
Otu4634,2.159988083
Otu4635,2.219999885
Otu4636,2.219999885
Otu4637,5.258545136
Otu4638,2.219999885
Otu4639,10.6284658
Otu4640,2.219999885
Otu4641,2.219999885
Otu4642,4.009964153
Otu4643,1.479998259
Otu4644,1.479946722
Otu4645,3.976836671
Otu4647,1.479999452
Otu4648,1
Otu4649,2.219999885
Otu4650,2.670012224
Otu4651,2.219999885
Otu4652,1.989933279
Otu4653,1.500025863
Otu4654,4
Otu4655,1
Otu4656,2.219999885
Otu4657,2.670012224
Otu4658,3.378378378
Otu4659,2.219999885
Otu4660,3.000428633
Otu4661,4.009964153
Otu4662,1
Otu4663,1.5
Otu4664,2.5
Otu4665,1.809997482
Otu4666,4.009964153
Otu4667,2.219999885
Otu4668,2.219999885
Otu4671,3.249856624
Otu4672,3.003003003
Otu4673,1.479998259
Otu4674,10.6284658
Otu4675,2.670012224
Otu4677,2
Otu4678,4.929577465
Otu4680,2.670012224
Otu4681,2.669952762
Otu4682,2.5
Otu4683,1
Otu4684,2.219999885
Otu4685,4.189944134
Otu4686,1.3500135
Otu4687,2.219999885
Otu4688,2.859933036
Otu4689,2.399880006
Otu4690,2.219999885
Otu4691,1.480002753
Otu4692,2.219999885
Otu4693,1.480011144
Otu4694,4.009964153
Otu4695,2.219999885
Otu4696,2.849958089
Otu4697,2
Otu4698,1.670046523
Otu4699,2.219999885
Otu4700,2.219999885
Otu4701,1.480011144
Otu4702,1.480019734
Otu4703,2.5
Otu4704,2.219999885
Otu4705,2.670023267
Otu4707,2.849958089
Otu4708,3.328894807
Otu4709,2.159988083
Otu4710,2.219999885
Otu4711,2.219999885
Otu4712,2
Otu4713,2.159988083
Otu4715,2.5
Otu4716,2.219999885
Otu4717,4.291845494
Otu4718,1
Otu4719,2.219999885
Otu4720,2.849958089
Otu4721,2
Otu4722,4.009964153
Otu4723,2.229999079
Otu4724,2.219999885
Otu4725,4.009964153
Otu4726,2.159988083
Otu4727,2.219999885
Otu4728,2.331002331
Otu4729,2.859933036
Otu4730,2.159988083
Otu4731,2.670012224
Otu4732,2.670012224
Otu4733,2.219999885
Otu4734,2.219999885
Otu4735,2.219999885
Otu4736,2.219999885
Otu4737,2.680009202
Otu4738,2.219999885
Otu4739,2.99982354
Otu4740,2.219999885
Otu4741,2
Otu4742,2.219999885
Otu4743,2
Otu4744,1
Otu4745,2
Otu4747,2.5
Otu4748,3.846153846
Otu4749,6.944444444
Otu4750,2
Otu4751,4
Otu4752,2.801120448
Otu4753,1.479999452
Otu4754,2.25
Otu4755,2.219999885
Otu4756,2
Otu4757,2.670012224
Otu4758,8
Otu4759,3.976836671
Otu4761,2.670012224
Otu4762,2
Otu4763,1
Otu4764,2.670023267
Otu4765,1.479998259
Otu4766,2.849958089
Otu4767,5.847953216
Otu4768,2.219999885
Otu4769,2.670012224
Otu4770,2.670012224
Otu4771,3.738317757
Otu4772,2.159988083
Otu4773,2.219999885
Otu4774,1
Otu4775,2.219999885
Otu4776,1.12
Otu4778,2.959997262
Otu4779,4.009964153
Otu4780,2.5
Otu4781,2.280010842
Otu4782,2.060035315
Otu4783,2.060035315
Otu4784,2.919911012
Otu4785,10.6284658
Otu4786,1
Otu4787,2
Otu4788,2.219999885
Otu4789,2
Otu4790,1.479999452
Otu4791,1
Otu4792,2.849958089
Otu4793,2
Otu4794,2.670012224
Otu4795,4.009964153
Otu4796,2.5
Otu4797,1.479837218
Otu4798,2
Otu4799,2.060035315
Otu4801,1.839989096
Otu4802,2.219999885
Otu4803,1.909988432
Otu4804,1.839989096
Otu4805,2.5
Otu4806,2.219999885
Otu4807,2.670226969
Otu4808,2.219999885
Otu4809,1.479998259
Otu4810,2.5
Otu4811,3.249856624
Otu4812,2.69010043
Otu4813,1.670046523
Otu4814,6.134969325
Otu4815,1.670046523
Otu4816,4.009964153
Otu4817,2.260037224
Otu4818,1
Otu4819,2.219999885
Otu4820,1.479998259
Otu4821,2
Otu4822,2.959997262
Otu4823,2.5
Otu4824,2.680009202
Otu4825,1
Otu4826,2.670012224
Otu4827,2.219999885
Otu4828,3.670473083
Otu4829,1
Otu4830,2.959997262
Otu4831,2.219999885
Otu4832,3.003003003
Otu4833,2.159988083
Otu4834,2.219999885
Otu4835,2.220051505
Otu4836,1.480011144
Otu4837,2.660164043
Otu4838,1
Otu4839,2.670012224
Otu4840,1
Otu4842,2
Otu4843,2
Otu4844,2.219999885
Otu4846,2.341920375
Otu4847,2
Otu4848,2
Otu4849,2
Otu4850,2
Otu4851,2.159988083
Otu4852,2.219999885
Otu4853,2.69010043
Otu4854,2.219999885
Otu4855,2.670012224
Otu4856,2.849958089
Otu4857,4
Otu4858,2.159988083
Otu4859,4.3801079
Otu4860,2.219999885
Otu4861,2.219999885
Otu4862,1.479946722
Otu4863,3.846153846
Otu4864,2
Otu4866,4
Otu4867,4.87804878
Otu4868,1
Otu4870,2.219999885
Otu4871,2.219999885
Otu4873,3.90625
Otu4874,1
Otu4875,1.479998259
Otu4876,2.219999885
Otu4877,3.109980209
Otu4878,2.219999885
Otu4879,10.6284658
Otu4880,2
Otu4881,2.219999885
Otu4882,2.99940012
Otu4883,1
Otu4884,2
Otu4885,2.670012224
Otu4887,4
Otu4888,2.5
Otu4889,2
Otu4890,2.219999885
Otu4891,5.938784833
Otu4892,2.219999885
Otu4893,1
Otu4894,2.280010842
Otu4895,2.219999885
Otu4896,2
Otu4897,2.219999885
Otu4898,2.670226969
Otu4900,2.219999885
Otu4901,2
Otu4902,2.670012224
Otu4903,1.839989096
Otu4905,1.839926403
Otu4906,2.69010043
Otu4907,2.919911012
Otu4908,2.849958089
Otu4909,2.5
Otu4910,2.219999885
Otu4912,2.159988083
Otu4913,1
Otu4914,2.680009202
Otu4915,2
Otu4916,2.229999079
Otu4917,2.159988083
Otu4918,4.009964153
Otu4919,2
Otu4920,3.000428633
Otu4921,2.849958089
Otu4922,3.976836671
Otu4923,2.279635258
Otu4924,2.219999885
Otu4925,2.920002014
Otu4926,2.159988083
Otu4927,2.220051505
Otu4928,2
Otu4929,2.5
Otu4930,4.3801079
Otu4931,2.159988083
Otu4933,2.219999885
Otu4934,2.219999885
Otu4935,1.989933279
Otu4936,2.219999885
Otu4937,2.219999885
Otu4938,2.219999885
Otu4939,2.219999885
Otu4940,2.219999885
Otu4941,2.229999079
Otu4942,2.219999885
Otu4943,2.219999885
Otu4944,3.000428633
Otu4945,1.12
Otu4946,4
Otu4948,2.219999885
Otu4949,2
Otu4951,1
Otu4952,4
Otu4953,2.219999885
Otu4954,2.279635258
Otu4955,4.009964153
Otu4956,3.670473083
Otu4957,4.3801079
Otu4958,2.060035315
Otu4959,1
Otu4960,3.976836671
Otu4961,2.680009202
Otu4962,3.000428633
Otu4963,1
Otu4964,1.909988432
Otu4965,2.219999885
Otu4966,2.229999079
Otu4967,1.479983227
Otu4968,1.479998259
Otu4969,2
Otu4970,2.219755827
Otu4971,2.670012224
Otu4972,2.229999079
Otu4973,3.349953256
Otu4974,1.819836215
Otu4975,2.229999079
Otu4976,1.839926403
Otu4977,2.219999885
Otu4978,4
Otu4979,2.220051505
Otu4980,2
Otu4981,2.219999885
Otu4982,4.3801079
Otu4983,2.849958089
Otu4984,2
Otu4985,2
Otu4986,2.219999885
Otu4987,2.280010842
Otu4988,3.976836671
Otu4989,1.909988432
Otu4990,1
Otu4991,2
Otu4992,1.339883877
Otu4993,2.219999885
Otu4995,2.219999885
Otu4996,4.3801079
Otu4997,4.3801079
Otu4998,2.219999885
Otu4999,2.219999885
Otu5000,1.809997482
Otu5001,2.670012224
Otu5002,2.580645161
Otu5003,4.009964153
Otu5004,2.219999885
Otu5005,2.219999885
Otu5006,2.219999885
Otu5007,3.976836671
Otu5008,2.219999885
Otu5009,2.660164043
Otu5010,2.219999885
Otu5011,2.219999885
Otu5012,2.219999885
Otu5014,2.159988083
Otu5015,2.919911012
Otu5016,1
Otu5017,2
Otu5018,2
Otu5019,2.770083102
Otu5020,2
Otu5021,2.920002014
Otu5023,1.5
Otu5024,2.219999885
Otu5025,2.219999885
Otu5026,1
Otu5027,2.212389381
Otu5028,2.219999885
Otu5030,2.670023267
Otu5031,1
Otu5032,2.219999885
Otu5033,2.670226969
Otu5034,1.47996357
Otu5035,2.219999885
Otu5036,1.809997482
Otu5037,2.770083102
Otu5038,2
Otu5039,1.499250375
Otu5040,2.229999079
Otu5041,2.5
Otu5042,1.479999452
Otu5043,2.219999885
Otu5044,2.219999885
Otu5045,2.219999885
Otu5047,2.680009202
Otu5048,2.159988083
Otu5049,2.69010043
Otu5050,2.670023267
Otu5051,2.159988083
Otu5052,1
Otu5053,2.219999885
Otu5054,3.086419753
Otu5055,2.219999885
Otu5058,1
Otu5060,2.680009202
Otu5061,2
Otu5062,2
Otu5063,2.219999885
Otu5064,2
Otu5065,2.99982354
Otu5066,2.669952762
Otu5067,2.219999885
Otu5068,2.219999885
Otu5069,2.219999885
Otu5070,8
Otu5071,2.5
Otu5074,2.159988083
Otu5075,4.009964153
Otu5076,1.479837218
Otu5077,1
Otu5078,1.499250375
Otu5079,10.6284658
Otu5080,2.219999885
Otu5081,1.480111008
Otu5082,2
Otu5083,2.219999885
Otu5085,2.260037224
Otu5086,1.4799741
Otu5087,2.219999885
Otu5088,2.219999885
Otu5089,1
Otu5090,4.009964153
Otu5091,2.220051505
Otu5092,1
Otu5093,2.219999885
Otu5094,2.219999885
Otu5095,2.219999885
Otu5096,2.219999885
Otu5097,2.680009202
Otu5098,1
Otu5099,1.669982072
Otu5100,10.6284658
Otu5101,2.920002014
Otu5102,1.67000668
Otu5103,1.110083256
Otu5104,2.680009202
Otu5105,2.219999885
Otu5106,2.670012224
Otu5107,1.809997482
Otu5108,1
Otu5109,4.009964153
Otu5110,1.479956245
Otu5111,2.849958089
Otu5112,2.680009202
Otu5113,1
Otu5114,4.009964153
Otu5115,2.680009202
Otu5116,2.219999885
Otu5117,2
Otu5120,2
Otu5121,2
Otu5122,1.819836215
Otu5123,1.839989096
Otu5124,2.219999885
Otu5125,2.219999885
Otu5126,2.219999885
Otu5127,2.060035315
Otu5128,1
Otu5129,2.159988083
Otu5130,2.219999885
Otu5132,4.3801079
Otu5133,2
Otu5134,1.12
Otu5135,2.219999885
Otu5136,2.219999885
Otu5137,1.480019734
Otu5138,2.219999885
Otu5140,2.99982354
Otu5141,2.5
Otu5142,2.219999885
Otu5143,2.219999885
Otu5144,2.219999885
Otu5145,1.479999452
Otu5146,2.219999885
Otu5147,2.670012224
Otu5148,2.670012224
Otu5149,2.219999885
Otu5150,2.219999885
Otu5151,2.219999885
Otu5152,1.500375094
Otu5153,3.976836671
Otu5154,2.670012224
Otu5156,2.219999885
Otu5157,2.670012224
Otu5158,2.219999885
Otu5159,4.009964153
Otu5160,2.849958089
Otu5161,2.669952762
Otu5162,2.670012224
Otu5163,1.75
Otu5164,2.219999885
Otu5165,1
Otu5166,2.219999885
Otu5168,2.159988083
Otu5169,1.579986833
Otu5171,2.219999885
Otu5172,2.849958089
Otu5173,1
Otu5174,2
Otu5175,2
Otu5176,4.3801079
Otu5177,2.849958089
Otu5178,2.219999885
Otu5179,2
Otu5180,2.5
Otu5181,2.670012224
Otu5182,1
Otu5183,2.5
Otu5184,1.479998259
Otu5185,2.670023267
Otu5186,2.219999885
Otu5187,3.670473083
Otu5188,1.480002753
Otu5189,4
Otu5190,2.680009202
Otu5191,2.680009202
Otu5192,4.3801079
Otu5193,2.260037224
Otu5194,1.809997482
Otu5195,2.219999885
Otu5196,2.670012224
Otu5197,2.219999885
Otu5198,1
Otu5199,2.219999885
Otu5200,4.009964153
Otu5201,1
Otu5202,2.159988083
Otu5203,2
Otu5205,1
Otu5206,4.009964153
Otu5208,1.500025863
Otu5209,1.839989096
Otu5210,1.5
Otu5211,2.680009202
Otu5212,2.219999885
Otu5213,1.479998259
Otu5214,2.280010842
Otu5215,2.219999885
Otu5216,1.5
Otu5217,2.5
Otu5218,1.4799741
Otu5219,2.920002014
Otu5220,1
Otu5221,1
Otu5222,1.479999452
Otu5223,2.219999885
Otu5224,2.919911012
Otu5225,1.500025863
Otu5226,2.680009202
Otu5227,1.480111008
Otu5228,2.219999885
Otu5229,2.219999885
Otu5230,4.009964153
Otu5231,1
Otu5232,4.009964153
Otu5234,1.909988432
Otu5235,2.680009202
Otu5236,1.809997482
Otu5238,3
Otu5239,2.219999885
Otu5240,2
Otu5241,2.219999885
Otu5242,2.219999885
Otu5243,2.219999885
Otu5244,2.219999885
Otu5245,2
Otu5246,2.670012224
Otu5247,1.109877913
Otu5248,1.809997482
Otu5249,1
Otu5250,2.219999885
Otu5251,1.579986833
Otu5253,2.5
Otu5254,2.670012224
Otu5255,1.839989096
Otu5256,1.799640072
Otu5257,3.738317757
Otu5258,9.389671362
Otu5259,3.650167908
Otu5260,1.480019734
Otu5261,4
Otu5262,1
Otu5263,1
Otu5264,2.680009202
Otu5265,1.480019734
Otu5266,4.3801079
Otu5267,2
Otu5268,1.480019734
Otu5269,1
Otu5270,4
Otu5271,2.670012224
Otu5272,4.291845494
Otu5273,2.919911012
Otu5274,1.400015556
Otu5275,4.009964153
Otu5276,2.680009202
Otu5278,2.219999885
Otu5279,1
Otu5280,1
Otu5281,1
Otu5282,2.849958089
Otu5283,1.400015556
Otu5284,2.670012224
Otu5286,2.5
Otu5288,1.909988432
Otu5289,2.680009202
Otu5290,2.680009202
Otu5291,4.009964153
Otu5292,4.009964153
Otu5293,1
Otu5294,1.670046523
Otu5296,1.670046523
Otu5297,2.670012224
Otu5298,1.909988432
Otu5299,2.229999079
Otu5300,1.670046523
Otu5301,2.670012224
Otu5302,4.3801079
Otu5303,2.219999885
Otu5304,1.670046523
Otu5305,2.280010842
Otu5306,2.219999885
Otu5307,1.499250375
Otu5308,2.670012224
Otu5309,2.849958089
Otu5310,3.738317757
Otu5311,5.988023952
Otu5312,1.479946722
Otu5313,2.5
Otu5314,2.219999885
Otu5315,1
Otu5317,1
Otu5318,3.109980209
Otu5319,2.669952762
Otu5320,1
Otu5321,1
Otu5322,2.5
Otu5323,1
Otu5324,1.909988432
Otu5325,4.009964153
Otu5326,4.009964153
Otu5327,2
Otu5328,1.500025863
Otu5329,2.919911012
Otu5330,2.219999885
Otu5331,2.260037224
Otu5332,2
Otu5333,1.669982072
Otu5335,4.009964153
Otu5336,2.670012224
Otu5337,2.920002014
Otu5338,1.989933279
Otu5339,4.009964153
Otu5340,1
Otu5341,2.670012224
Otu5343,1
Otu5344,2.219999885
Otu5345,2.219999885
Otu5346,2.99982354
Otu5348,2.229999079
Otu5349,4
Otu5350,2
Otu5351,2.849958089
Otu5352,2.99982354
Otu5353,2.669952762
Otu5354,2.219999885
Otu5355,2.219999885
Otu5356,1.989933279
Otu5358,2.219999885
Otu5359,2
Otu5360,2.670023267
Otu5361,1
Otu5363,2.219999885
Otu5364,1.809997482
Otu5365,1
Otu5366,2.219999885
Otu5367,2
Otu5368,1.669982072
Otu5369,3.90625
Otu5370,1.479998259
Otu5371,1
Otu5372,2.859933036
Otu5373,2.680009202
Otu5375,2.219999885
Otu5376,2.5
Otu5377,3.089598352
Otu5378,2
Otu5379,2.680009202
Otu5380,1.839989096
Otu5381,2.849958089
Otu5382,2.670012224
Otu5383,3.976836671
Otu5384,2.919911012
Otu5385,2.959997262
Otu5386,1.5
Otu5387,2
Otu5388,2.670012224
Otu5389,2
Otu5390,2.219999885
Otu5391,1.839926403
Otu5392,2.849958089
Otu5393,2.219999885
Otu5394,2.770083102
Otu5395,2.219999885
Otu5396,3.000428633
Otu5397,2.399880006
Otu5398,3.976836671
Otu5399,2.219999885
Otu5400,2.920002014
Otu5401,2.219999885
Otu5402,2
Otu5403,2.670012224
Otu5404,2
Otu5405,3.976836671
Otu5406,2.219999885
Otu5408,2.670012224
Otu5409,2.959997262
Otu5410,1
Otu5411,2.5
Otu5412,3.738317757
Otu5413,3.976836671
Otu5414,1
Otu5415,2
Otu5416,2.219999885
Otu5417,1.499250375
Otu5419,2.159988083
Otu5420,1
Otu5421,1
Otu5422,2.219999885
Otu5424,2.849958089
Otu5425,2.669952762
Otu5426,1
Otu5427,2.219999885
Otu5428,2.219999885
Otu5429,2.670012224
Otu5430,1
Otu5431,2.57997936
Otu5432,2
Otu5433,3
Otu5434,2.219999885
Otu5435,2.670012224
Otu5436,4.009964153
Otu5437,2
Otu5438,1.499250375
Otu5439,1
Otu5440,2.229999079
Otu5441,1.839926403
Otu5442,2
Otu5443,2.919911012
Otu5444,2.670023267
Otu5445,4.009964153
Otu5446,2.219999885
Otu5447,2.219999885
Otu5448,1
Otu5450,1.479998259
Otu5451,3
Otu5452,2.280010842
Otu5453,10.05025126
Otu5454,2.219999885
Otu5455,2.670012224
Otu5456,2.670023267
Otu5457,2.219999885
Otu5458,2
Otu5459,2.580645161
Otu5460,4.009964153
Otu5461,2
Otu5462,2.680009202
Otu5463,3.109980209
Otu5465,2.580645161
Otu5466,1
Otu5467,2.959997262
Otu5468,2.341920375
Otu5469,1.809997482
Otu5471,2.219999885
Otu5472,1.479837218
Otu5473,2.976190476
Otu5474,1.480019734
Otu5475,4.3801079
Otu5476,2.219999885
Otu5477,2.219999885
Otu5478,2.670012224
Otu5479,2.670012224
Otu5480,1
Otu5481,2.5
Otu5482,2
Otu5483,2.219999885
Otu5484,2.670012224
Otu5485,2.5
Otu5486,2.229999079
Otu5487,5.258545136
Otu5488,2.280010842
Otu5489,2.680009202
Otu5490,2.219999885
Otu5491,3.976836671
Otu5492,1.75
Otu5493,2.219999885
Otu5494,1.579986833
Otu5495,2.219999885
Otu5496,1.47996357
Otu5497,2.5
Otu5498,1
Otu5499,3.20855615
Otu5500,2.22000222
Otu5501,2.5
Otu5502,3.976836671
Otu5504,2
Otu5505,2.219999885
Otu5506,1.479999452
Otu5507,2.219999885
Otu5508,2.219999885
Otu5509,2.219999885
Otu5510,2
Otu5511,4
Otu5512,2.229999079
Otu5513,1
Otu5514,1.479998259
Otu5515,1
Otu5516,2.219999885
Otu5517,2.219999885
Otu5518,2.219999885
Otu5519,4.009964153
Otu5520,2.159988083
Otu5522,2.670023267
Otu5523,1
Otu5524,2.219999885
Otu5525,1.47996357
Otu5526,2.669952762
Otu5527,2
Otu5528,3.90625
Otu5529,2.680009202
Otu5530,2.670012224
Otu5531,2.219999885
Otu5532,2.219999885
Otu5533,2.060035315
Otu5534,4.009964153
Otu5535,1
Otu5536,2.219999885
Otu5537,4.3801079
Otu5538,2.5
Otu5539,2.959997262
Otu5540,2.260037224
Otu5541,1
Otu5542,2.219999885
Otu5543,2.219999885
Otu5544,4.009964153
Otu5545,1.670046523
Otu5546,2.849958089
Otu5547,1
Otu5548,1
Otu5549,4.3801079
Otu5550,2
Otu5551,2.680009202
Otu5552,2.680009202
Otu5553,2.219999885
Otu5554,2.5
